managerName,reportCalendarOrQuarter,cusip,value,shares,sourceFilingId,companyName
NBW CAPITAL LLC,2023-03-31,00287Y109,470620000.0,2953,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Abbvie, Inc."
NBW CAPITAL LLC,2023-03-31,01741R102,3785595000.0,95935,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,ATI Inc.
NBW CAPITAL LLC,2023-03-31,02079K305,15069272000.0,145274,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Alphabet, Inc. Class A"
NBW CAPITAL LLC,2023-03-31,02209S103,214979000.0,4818,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Altria Group
NBW CAPITAL LLC,2023-03-31,03027X100,7272461000.0,35590,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,American Tower Corporation (RE
NBW CAPITAL LLC,2023-03-31,031162100,217817000.0,901,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Amgen, Inc."
NBW CAPITAL LLC,2023-03-31,032654105,8055056000.0,40843,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Analog Devices, Inc."
NBW CAPITAL LLC,2023-03-31,03676B102,6125373000.0,583925,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Antero Midstream Corp
NBW CAPITAL LLC,2023-03-31,037833100,14653475000.0,88863,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Apple, Inc."
NBW CAPITAL LLC,2023-03-31,045487105,4081927000.0,227026,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Associated Banc-Corp
NBW CAPITAL LLC,2023-03-31,05550J101,8510331000.0,111875,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,BJ's Wholesale Club
NBW CAPITAL LLC,2023-03-31,060505104,566480000.0,19807,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Bank Of America Corp
NBW CAPITAL LLC,2023-03-31,09247X101,222148000.0,332,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Blackrock Inc.
NBW CAPITAL LLC,2023-03-31,09627Y109,2411329000.0,53597,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Blueprint Medicines Corporatio
NBW CAPITAL LLC,2023-03-31,101137107,6964776000.0,139212,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Boston Scientific Corporation
NBW CAPITAL LLC,2023-03-31,110122108,253051000.0,3651,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Bristol-Myers Squibb Company
NBW CAPITAL LLC,2023-03-31,11135F101,279070000.0,435,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Broadcom Inc
NBW CAPITAL LLC,2023-03-31,12653C108,3136636000.0,195795,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,CNX Resources Corp
NBW CAPITAL LLC,2023-03-31,16115Q308,2508000000.0,20000,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Chart Industries Inc.
NBW CAPITAL LLC,2023-03-31,16411R208,9402731000.0,59662,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Cheniere Energy Inc
NBW CAPITAL LLC,2023-03-31,166764100,201176000.0,1233,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,ChevronTexaco Corp
NBW CAPITAL LLC,2023-03-31,17275R102,291224000.0,5571,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Cisco Systems, Inc."
NBW CAPITAL LLC,2023-03-31,17888H103,5040622000.0,73758,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Civitas Resources Inc.
NBW CAPITAL LLC,2023-03-31,191216100,233915000.0,3771,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Coca-Cola Co
NBW CAPITAL LLC,2023-03-31,20030N101,255058000.0,6728,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Comcast Corp
NBW CAPITAL LLC,2023-03-31,22822V101,266743000.0,1993,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Crown Castle Intl Corp
NBW CAPITAL LLC,2023-03-31,235851102,5198073000.0,20624,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Danaher Corporation
NBW CAPITAL LLC,2023-03-31,249906108,6551095000.0,81168,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"The Descartes Systems Group, I"
NBW CAPITAL LLC,2023-03-31,25746U109,216651000.0,3875,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Dominion Energy Inc
NBW CAPITAL LLC,2023-03-31,26441C204,219662000.0,2277,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Duke Energy Corporation
NBW CAPITAL LLC,2023-03-31,285512109,3827058000.0,31773,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Electronic Arts, Inc."
NBW CAPITAL LLC,2023-03-31,29336T100,12139965000.0,1119923,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"EnLink Midstream, LLC"
NBW CAPITAL LLC,2023-03-31,29355A107,4008778000.0,19064,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Enphase Energy Inc.
NBW CAPITAL LLC,2023-03-31,29415F104,3946106000.0,96529,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Envista Holdings Corp
NBW CAPITAL LLC,2023-03-31,34417P100,7148516000.0,137816,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Focus Financial Partners Inc
NBW CAPITAL LLC,2023-03-31,34959J108,5480732000.0,80398,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Fortive Corporation
NBW CAPITAL LLC,2023-03-31,35138V102,6704843000.0,55243,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Fox Factory Holding Corp.
NBW CAPITAL LLC,2023-03-31,375558103,231237000.0,2787,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Gilead Sciences, Inc."
NBW CAPITAL LLC,2023-03-31,41068X100,4496263000.0,157212,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Hannon Armstrong Sustainable I
NBW CAPITAL LLC,2023-03-31,42226A107,5172292000.0,88099,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"HealthEquity, Inc."
NBW CAPITAL LLC,2023-03-31,428103105,5135200000.0,177443,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Hess Midstream LP Class A
NBW CAPITAL LLC,2023-03-31,452308109,7402828000.0,30408,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Illinois Tool Works, Inc."
NBW CAPITAL LLC,2023-03-31,453836108,2321767000.0,35382,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Independent Bank Corp (Massach
NBW CAPITAL LLC,2023-03-31,459200101,221280000.0,1688,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Int'l Business Machines Corp
NBW CAPITAL LLC,2023-03-31,464286822,3530367000.0,59304,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,IShares MSCI Mexico
NBW CAPITAL LLC,2023-03-31,46429B309,4406698000.0,187280,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,IShares MSCI Indonesia
NBW CAPITAL LLC,2023-03-31,46429B598,3176942000.0,80715,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,IShares MSCI India ETF
NBW CAPITAL LLC,2023-03-31,46625H100,342976000.0,2632,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,JPMorgan Chase & Co
NBW CAPITAL LLC,2023-03-31,478160104,221650000.0,1430,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Johnson & Johnson
NBW CAPITAL LLC,2023-03-31,49456B101,2420968000.0,138262,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Kinder Morgan, Inc."
NBW CAPITAL LLC,2023-03-31,532457108,340701000.0,992,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Eli Lilly & Co
NBW CAPITAL LLC,2023-03-31,56117J100,5409942000.0,95836,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Malibu Boats, Inc."
NBW CAPITAL LLC,2023-03-31,574599106,3597043000.0,72346,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Masco Corporation
NBW CAPITAL LLC,2023-03-31,57636Q104,4076733000.0,11218,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Mastercard Inc-A
NBW CAPITAL LLC,2023-03-31,580135101,6384895000.0,22835,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,McDonald's Corporation
NBW CAPITAL LLC,2023-03-31,585055106,246052000.0,3052,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Medtronic, Inc."
NBW CAPITAL LLC,2023-03-31,58933Y105,230441000.0,2166,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Merck & Company, Inc."
NBW CAPITAL LLC,2023-03-31,59156R108,232571000.0,4014,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"MetLife, Inc."
NBW CAPITAL LLC,2023-03-31,594918104,10593769000.0,36746,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Microsoft Corporation
NBW CAPITAL LLC,2023-03-31,617446448,254796000.0,2902,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Morgan Stanley
NBW CAPITAL LLC,2023-03-31,654106103,5463980000.0,44553,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Nike, Inc. Class B"
NBW CAPITAL LLC,2023-03-31,666807102,3344238000.0,7243,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Northrop Grumman Corp
NBW CAPITAL LLC,2023-03-31,68280L101,7149887000.0,255627,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,OneWater Marine Inc.
NBW CAPITAL LLC,2023-03-31,697435105,5361821000.0,26844,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Palo Alto Networks, Inc."
NBW CAPITAL LLC,2023-03-31,69753M105,5195866000.0,94128,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Palomar Holdings Inc.
NBW CAPITAL LLC,2023-03-31,703343103,6279945000.0,91265,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Patrick Industries, Inc."
NBW CAPITAL LLC,2023-03-31,713448108,377726000.0,2072,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Pepsico, Inc."
NBW CAPITAL LLC,2023-03-31,717081103,2796840000.0,68550,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Pfizer, Inc."
NBW CAPITAL LLC,2023-03-31,718172109,213367000.0,2194,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Philip Morris International
NBW CAPITAL LLC,2023-03-31,72651A207,4215718000.0,321320,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Plains GP Holdings
NBW CAPITAL LLC,2023-03-31,74340W103,263265000.0,2110,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Prologis Inc.
NBW CAPITAL LLC,2023-03-31,745867101,5327200000.0,91407,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"PulteGroup, Inc."
NBW CAPITAL LLC,2023-03-31,747525103,277614000.0,2176,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Qualcomm, Inc."
NBW CAPITAL LLC,2023-03-31,754730109,3168988000.0,33977,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Raymond James Financial Inc.
NBW CAPITAL LLC,2023-03-31,75513E101,3805168000.0,38856,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Raytheon Technologies Corp
NBW CAPITAL LLC,2023-03-31,759916109,4736135000.0,28131,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Repligen Corporation
NBW CAPITAL LLC,2023-03-31,776696106,5643917000.0,12807,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Roper Technologies, Inc."
NBW CAPITAL LLC,2023-03-31,78463V107,4432458000.0,24192,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,SPDR Gold Trust
NBW CAPITAL LLC,2023-03-31,81373C102,3129956000.0,670387,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Secure Energy Services, Inc."
NBW CAPITAL LLC,2023-03-31,83570H108,3268672000.0,166599,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Sonos
NBW CAPITAL LLC,2023-03-31,842587107,243600000.0,3501,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Southern Co
NBW CAPITAL LLC,2023-03-31,848574109,518572000.0,15018,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Spirit AeroSystems Holdings In
NBW CAPITAL LLC,2023-03-31,848637104,5455476000.0,56899,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Splunk, Inc."
NBW CAPITAL LLC,2023-03-31,882508104,271761000.0,1461,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Texas Instrument, Inc."
NBW CAPITAL LLC,2023-03-31,907818108,229645000.0,1141,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Union Pacific Corp
NBW CAPITAL LLC,2023-03-31,911312106,262468000.0,1353,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,United Parcel Service
NBW CAPITAL LLC,2023-03-31,91324P102,4965976000.0,10508,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"UnitedHealth Group, Inc."
NBW CAPITAL LLC,2023-03-31,92343V104,234157000.0,6021,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Verizon Communications
NBW CAPITAL LLC,2023-03-31,92532F100,3538551000.0,11231,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Vertex Pharmaceuticals, Inc."
NBW CAPITAL LLC,2023-03-31,92826C839,4052193000.0,17973,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Visa Inc-Class A shares
NBW CAPITAL LLC,2023-03-31,94106L109,3601815000.0,22074,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Waste Management Inc.
NBW CAPITAL LLC,2023-03-31,949746101,3862662000.0,103335,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Wells Fargo & Company
NBW CAPITAL LLC,2023-03-31,969457100,7639472000.0,255843,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,"Williams Companies, Inc."
NBW CAPITAL LLC,2023-03-31,G8473T100,5115975000.0,26746,raw_2023-05-11_archives_edgar_data_1512901_0001512901-23-000002.txt,Steris PLC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00090Q103,15183000.0,2100,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ADT INC DEL
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,000957100,35952000.0,800,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ABM INDS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,001055102,25371716000.0,393238,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AFLAC INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,001084102,55432000.0,410,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AGCO CORP
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00123Q104,445536000.0,44200,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AGNC INVT CORP
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00130H105,6906191000.0,286802,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AES CORP
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,001744101,23229000.0,280,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMN HEALTHCARE SVCS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00181T107,18365000.0,530,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,A-MARK PRECIOUS METALS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00191U102,26454000.0,320,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ASGN INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00206R102,39337414000.0,2043502,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AT&T INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,002824100,94802346000.0,936227,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ABBOTT LABS
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00287Y109,133995265000.0,840781,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ABBVIE INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00288U106,653140000.0,86624,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ABCELLERA BIOLOGICS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00402L107,41108000.0,630,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ACADEMY SPORTS & OUTDOORS IN
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00404A109,29623000.0,410,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ACADIA HEALTHCARE COMPANY IN
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,004498101,15918000.0,590,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ACI WORLDWIDE INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00507V109,23794533000.0,278006,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ACTIVISION BLIZZARD INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00508Y102,2805636000.0,15354,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ACUITY BRANDS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00724F101,145925360000.0,378663,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ADOBE SYSTEMS INCORPORATED
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00737L103,130030000.0,3367,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ADTALEM GLOBAL ED INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00751Y106,12566813000.0,103337,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ADVANCE AUTO PARTS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00766T100,2827330000.0,33531,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AECOM
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,007800105,20783000.0,370,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AEROJET ROCKETDYNE HLDGS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,007903107,70683149000.0,721183,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ADVANCED MICRO DEVICES INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00790R104,2342301000.0,27815,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ADVANCED DRAIN SYS INC DEL
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,008252108,31332000.0,220,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AFFILIATED MANAGERS GROUP IN
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00846U101,10419492000.0,75318,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AGILENT TECHNOLOGIES INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,008492100,6785529000.0,98900,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AGREE RLTY CORP
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00857U107,152330000.0,6414,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AGILON HEALTH INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,009158106,50445852000.0,175641,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AIR PRODS & CHEMS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00922R105,14998000.0,720,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AIR TRANSPORT SERVICES GRP I
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,00971T101,21337690000.0,272512,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AKAMAI TECHNOLOGIES INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,011659109,48674000.0,1160,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALASKA AIR GROUP INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,012653101,21052071000.0,95241,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALBEMARLE CORP
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,013872106,1992361000.0,46813,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALCOA CORP
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,014491104,1423923000.0,75300,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALEXANDER & BALDWIN INC NEW
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,014752109,447563000.0,2310,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALEXANDERS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,015271109,25921778000.0,206400,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALEXANDRIA REAL ESTATE EQ IN
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,016255101,7117516000.0,21301,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALIGN TECHNOLOGY INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,01741R102,18152000.0,460,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ATI INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,018581108,43661000.0,1440,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,BREAD FINANCIAL HOLDINGS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,018802108,3428921000.0,64212,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALLIANT ENERGY CORP
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,01973R101,30311000.0,670,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALLISON TRANSMISSION HLDGS I
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,01988P108,16965000.0,1300,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,VERADIGM INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,020002101,25569519000.0,230751,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALLSTATE CORP
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,02005N100,2223518000.0,87231,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALLY FINL INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,02043Q107,13481133000.0,67298,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALNYLAM PHARMACEUTICALS INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,02083X103,208692000.0,12400,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALPINE INCOME PPTY TR INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,02209S103,22117732000.0,495691,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,ALTRIA GROUP INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,023135106,364334400000.0,3527296,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMAZON COM INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,023608102,5773703000.0,66833,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMEREN CORP
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,02376R102,621698000.0,42149,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICAN AIRLS GROUP INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,024013104,1015014000.0,54600,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICAN ASSETS TR INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,024061103,22649000.0,2900,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICAN AXLE & MFG HLDGS IN
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,025537101,19329370000.0,212434,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICAN ELEC PWR CO INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,02553E106,19891000.0,1480,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICAN EAGLE OUTFITTERS IN
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,025676206,37220000.0,1020,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICAN EQTY INVT LIFE HLD
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,025816109,40901827000.0,247965,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICAN EXPRESS CO
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,025932104,2150429000.0,17699,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICAN FINL GROUP INC OHIO
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,03027X100,25977537000.0,127129,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICAN TOWER CORP NEW
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,030420103,7259458000.0,49556,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICAN WTR WKS CO INC NEW
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,03064D108,8037410000.0,282510,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERICOLD REALTY TRUST INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,03073E105,16754551000.0,104644,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERISOURCEBERGEN CORP
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,03076C106,8645139000.0,28206,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERIPRISE FINL INC
NOMURA ASSET MANAGEMENT CO LTD,2023-03-31,03076K108,13900000.0,380,raw_2023-05-11_archives_edgar_data_1055964_0001140361-23-024139.txt,AMERIS BANCORP
